Horario;Conta;Instrumento;Lado;Qtd Ordem;Qtd Execucao Atual;Qtd Exec Acumulada;Preco Executado;Notional Ordem;Notional Exec Atual;Notional Exec Acumulada;Entering Trader
20250629-21:24:16.076;ACC002;BBDC4;Buy;361;0;361;369.6227131148806;133433.7994344719;0.0;133433.7994344719;PAULO
20250629-21:24:16.076;ACC001;VALE3;Buy;323;0;323;459.5434223253208;148432.52541107862;0.0;148432.52541107862;MARIA
20250629-21:24:16.077;ACC008;BBAS3;Buy;502;0;502;373.53265049889524;187513.39055044542;0.0;187513.39055044542;JOSE
20250629-21:24:16.077;ACC001;RENT3;Buy;413;0;413;419.76624388454877;173363.45872431865;0.0;173363.45872431865;MARIA
20250629-21:24:16.077;ACC002;BBAS3;Buy;236;0;236;153.5454438669367;36236.72475259706;0.0;36236.72475259706;CARLOS
20250629-21:24:16.077;ACC005;RENT3;Sell;991;0;991;48.65856664752188;48220.63954769418;0.0;48220.63954769418;PAULO
20250629-21:24:16.077;ACC006;WEGE3;Sell;333;0;333;251.72521930582633;83824.49802884017;0.0;83824.49802884017;CARLOS
20250629-21:24:16.078;ACC003;RENT3;Sell;431;0;431;385.8904920291112;166318.80206454694;0.0;166318.80206454694;JOSE
20250629-21:24:16.078;ACC010;BBAS3;Buy;560;0;560;274.6145272078892;153784.13523641793;0.0;153784.13523641793;CARLOS
20250629-21:24:16.078;ACC009;WEGE3;Buy;948;0;948;243.78670525212112;231109.7965790108;0.0;231109.7965790108;CARLOS
20250629-21:24:16.078;ACC002;ABEV3;Sell;886;0;886;334.42393192484315;296299.60368541104;0.0;296299.60368541104;ANA
20250629-21:24:16.078;ACC006;PETR4;Sell;192;0;192;228.11107978239144;43797.327318219155;0.0;43797.327318219155;ANA
20250629-21:24:16.078;ACC010;ABEV3;Buy;802;0;802;230.35863851157694;184747.6280862847;0.0;184747.6280862847;MARIA
20250629-21:24:16.078;ACC008;WEGE3;Sell;469;0;469;395.9204347509958;185686.68389821704;0.0;185686.68389821704;PAULO
20250629-21:24:16.078;ACC006;ITUB4;Sell;389;0;389;211.56709420022472;82299.59964388741;0.0;82299.59964388741;PAULO
20250629-21:24:16.078;ACC010;VALE3;Buy;684;0;684;126.00799705877418;86189.46998820154;0.0;86189.46998820154;CARLOS
20250629-21:24:16.078;ACC005;BBDC4;Sell;590;0;590;241.72665827947333;142618.72838488925;0.0;142618.72838488925;JOSE
20250629-21:24:16.079;ACC010;WEGE3;Sell;729;0;729;264.74683811175134;193000.44498346673;0.0;193000.44498346673;CARLOS
20250629-21:24:16.079;ACC009;PETR4;Buy;807;0;807;285.45966513898236;230365.94976715877;0.0;230365.94976715877;MARIA
20250629-21:24:16.079;ACC008;BBAS3;Sell;401;0;401;463.8657618227383;186010.17049091807;0.0;186010.17049091807;JOSE
20250629-21:24:16.079;ACC004;BBDC4;Sell;999;0;999;354.72389790789794;354369.17400999006;0.0;354369.17400999006;PAULO
20250629-21:24:16.079;ACC004;ITUB4;Buy;987;0;987;214.25908286537296;211473.71478812312;0.0;211473.71478812312;PAULO
20250629-21:24:16.079;ACC006;ABEV3;Buy;200;0;200;317.591317317057;63518.26346341141;0.0;63518.26346341141;MARIA
20250629-21:24:16.079;ACC008;ABEV3;Sell;719;0;719;338.6158417017611;243464.79018356622;0.0;243464.79018356622;JOSE
20250629-21:24:16.079;ACC008;MGLU3;Sell;786;0;786;292.4728420197865;229883.65382755222;0.0;229883.65382755222;PAULO
20250629-21:24:16.079;ACC003;BBDC4;Buy;790;0;790;141.7412692730091;111975.60272567719;0.0;111975.60272567719;ANA
20250629-21:24:16.079;ACC010;ITUB4;Buy;321;0;321;212.8292687863742;68318.19528042612;0.0;68318.19528042612;JOSE
20250629-21:24:16.079;ACC007;LREN3;Sell;534;0;534;260.33898452213793;139021.01773482165;0.0;139021.01773482165;JOSE
20250629-21:24:16.079;ACC001;ITUB4;Sell;497;0;497;191.80723373764624;95328.19516761019;0.0;95328.19516761019;ANA
20250629-21:24:16.080;ACC009;BBDC4;Sell;316;0;316;265.464217602844;83886.6927624987;0.0;83886.6927624987;CARLOS
20250629-21:24:16.080;ACC005;MGLU3;Buy;558;0;558;331.78188319743316;185134.2908241677;0.0;185134.2908241677;JOSE
20250629-21:24:16.080;ACC009;WEGE3;Sell;627;0;627;422.2626171525366;264758.6609546405;0.0;264758.6609546405;JOSE
20250629-21:24:16.080;ACC003;BBAS3;Buy;525;0;525;442.8326718945609;232487.1527446445;0.0;232487.1527446445;ANA
20250629-21:24:16.080;ACC005;ABEV3;Sell;238;0;238;217.87111272479387;51853.32482850094;0.0;51853.32482850094;JOSE
20250629-21:24:16.080;ACC008;VALE3;Buy;773;0;773;381.2890972650998;294736.47218592215;0.0;294736.47218592215;MARIA
20250629-21:24:16.080;ACC004;WEGE3;Sell;629;0;629;134.22578789599186;84428.02058657887;0.0;84428.02058657887;PAULO
20250629-21:24:16.080;ACC009;VALE3;Sell;485;0;485;267.3418037865036;129660.77483645423;0.0;129660.77483645423;CARLOS
20250629-21:24:16.080;ACC005;ABEV3;Sell;806;0;806;258.01391595884826;207959.2162628317;0.0;207959.2162628317;CARLOS
20250629-21:24:16.080;ACC004;VALE3;Sell;115;0;115;232.14622647406603;26696.816044517593;0.0;26696.816044517593;CARLOS
20250629-21:24:16.080;ACC010;LREN3;Buy;583;0;583;99.0964625040574;57773.23763986547;0.0;57773.23763986547;MARIA
20250629-21:24:16.080;ACC006;ABEV3;Sell;591;0;591;196.31713986139192;116023.42965808262;0.0;116023.42965808262;CARLOS
20250629-21:24:16.080;ACC009;WEGE3;Sell;240;0;240;320.9000031477999;77016.00075547198;0.0;77016.00075547198;JOSE
20250629-21:24:16.080;ACC004;BBAS3;Buy;268;0;268;292.709815790956;78446.2306319762;0.0;78446.2306319762;JOSE
20250629-21:24:16.081;ACC007;ITUB4;Buy;795;0;795;413.3181123576379;328587.8993243221;0.0;328587.8993243221;CARLOS
20250629-21:24:16.081;ACC007;RENT3;Sell;891;0;891;315.656298850642;281249.762275922;0.0;281249.762275922;JOSE
20250629-21:24:16.081;ACC006;LREN3;Buy;276;0;276;229.382842264938;63309.66446512289;0.0;63309.66446512289;JOSE
20250629-21:24:16.081;ACC002;ITUB4;Sell;188;0;188;297.52411970376903;55934.534504308576;0.0;55934.534504308576;ANA
20250629-21:24:16.081;ACC009;PETR4;Sell;842;0;842;190.37072028145747;160292.1464769872;0.0;160292.1464769872;CARLOS
20250629-21:24:16.081;ACC002;BBDC4;Buy;806;0;806;401.7840283189678;323837.92682508804;0.0;323837.92682508804;ANA
20250629-21:24:16.081;ACC001;MGLU3;Buy;802;0;802;111.71925766072471;89598.84464390122;0.0;89598.84464390122;CARLOS
20250629-21:24:16.081;ACC006;LREN3;Sell;453;0;453;194.75724357515992;88225.03133954744;0.0;88225.03133954744;MARIA
20250629-21:24:16.081;ACC009;BBAS3;Sell;300;0;300;188.72320019734218;56616.960059202655;0.0;56616.960059202655;CARLOS
20250629-21:24:16.081;ACC001;VALE3;Buy;969;0;969;252.9525675190411;245111.03792595083;0.0;245111.03792595083;CARLOS
20250629-21:24:16.081;ACC007;BBDC4;Sell;497;0;497;316.1402313523276;157121.6949821068;0.0;157121.6949821068;CARLOS
20250629-21:24:16.081;ACC005;WEGE3;Sell;487;0;487;248.4164963814377;120978.83373776016;0.0;120978.83373776016;JOSE
20250629-21:24:16.082;ACC005;PETR4;Sell;288;0;288;340.12888228968313;97957.11809942874;0.0;97957.11809942874;ANA
20250629-21:24:16.082;ACC003;MGLU3;Buy;748;0;748;312.16081431953313;233496.2891110108;0.0;233496.2891110108;CARLOS
20250629-21:24:16.082;ACC005;BBAS3;Buy;421;0;421;282.24416949649964;118824.79535802634;0.0;118824.79535802634;PAULO
20250629-21:24:16.082;ACC010;LREN3;Sell;748;0;748;302.0485748880352;225932.33401625033;0.0;225932.33401625033;MARIA
20250629-21:24:16.082;ACC007;PETR4;Buy;356;0;356;415.70262765651074;147990.13544571784;0.0;147990.13544571784;PAULO
20250629-21:24:16.082;ACC007;RENT3;Buy;194;0;194;247.03410607010431;47924.61657760024;0.0;47924.61657760024;CARLOS
20250629-21:24:16.082;ACC002;ABEV3;Buy;735;0;735;288.0036323422495;211682.66977155337;0.0;211682.66977155337;CARLOS
20250629-21:24:16.082;ACC004;MGLU3;Buy;402;0;402;186.10260311224283;74813.24645112162;0.0;74813.24645112162;JOSE
20250629-21:24:16.082;ACC002;BBDC4;Sell;206;0;206;238.97934843882896;49229.74577839877;0.0;49229.74577839877;PAULO
20250629-21:24:16.082;ACC004;BBAS3;Sell;527;0;527;305.3985670192509;160945.04481914523;0.0;160945.04481914523;PAULO
20250629-21:24:16.082;ACC007;WEGE3;Buy;138;0;138;364.2444317060771;50265.731575438636;0.0;50265.731575438636;JOSE
20250629-21:24:16.082;ACC004;LREN3;Sell;731;0;731;185.1819175063357;135367.9816971314;0.0;135367.9816971314;ANA
20250629-21:24:16.082;ACC008;MGLU3;Buy;818;0;818;204.48115333068574;167265.58342450095;0.0;167265.58342450095;JOSE
20250629-21:24:16.082;ACC009;MGLU3;Sell;341;0;341;206.25908568043454;70334.34821702818;0.0;70334.34821702818;PAULO
20250629-21:24:16.082;ACC009;BBDC4;Sell;728;0;728;434.9540494824196;316646.54802320147;0.0;316646.54802320147;MARIA
20250629-21:24:16.082;ACC003;WEGE3;Buy;800;0;800;143.02684517249378;114421.47613799502;0.0;114421.47613799502;ANA
20250629-21:24:16.082;ACC001;WEGE3;Buy;929;0;929;336.6384477648023;312737.1179735013;0.0;312737.1179735013;JOSE
20250629-21:24:16.084;ACC010;VALE3;Sell;740;0;740;149.45885034648515;110599.54925639901;0.0;110599.54925639901;CARLOS
20250629-21:24:16.084;ACC010;LREN3;Buy;504;0;504;64.33236753368989;32423.513236979703;0.0;32423.513236979703;JOSE
20250629-21:24:16.084;ACC006;RENT3;Sell;113;0;113;128.90680906316337;14566.46942413746;0.0;14566.46942413746;MARIA
20250629-21:24:16.084;ACC007;ITUB4;Buy;449;0;449;281.17346327975343;126246.88501260929;0.0;126246.88501260929;ANA
20250629-21:24:16.084;ACC010;VALE3;Sell;457;0;457;182.37649119530602;83346.05647625485;0.0;83346.05647625485;MARIA
20250629-21:24:16.084;ACC003;MGLU3;Buy;904;0;904;418.51990272878527;378341.9920668219;0.0;378341.9920668219;PAULO
20250629-21:24:16.084;ACC008;MGLU3;Sell;913;0;913;290.9618407675508;265648.1606207739;0.0;265648.1606207739;ANA
20250629-21:24:16.084;ACC005;ABEV3;Buy;155;0;155;285.2500682812424;44213.76058359258;0.0;44213.76058359258;PAULO
20250629-21:24:16.084;ACC009;VALE3;Sell;502;0;502;348.92683017259185;175161.26874664112;0.0;175161.26874664112;JOSE
20250629-21:24:16.084;ACC008;BBDC4;Buy;607;0;607;98.11582105665427;59556.30338138914;0.0;59556.30338138914;CARLOS
20250629-21:24:16.084;ACC007;ITUB4;Sell;282;0;282;354.38454985724167;99936.44305974215;0.0;99936.44305974215;CARLOS
20250629-21:24:16.084;ACC004;RENT3;Sell;542;0;542;429.3380544466157;232701.2255100657;0.0;232701.2255100657;ANA
20250629-21:24:16.084;ACC005;ABEV3;Buy;744;0;744;204.1010221577086;151851.1604853352;0.0;151851.1604853352;PAULO
20250629-21:24:16.084;ACC010;MGLU3;Buy;992;0;992;169.4017052951779;168046.49165281648;0.0;168046.49165281648;MARIA
20250629-21:24:16.085;ACC004;PETR4;Buy;976;0;976;159.79230056044793;155957.28534699717;0.0;155957.28534699717;JOSE
20250629-21:24:16.085;ACC001;VALE3;Sell;704;0;704;340.3827020084278;239629.4222139332;0.0;239629.4222139332;ANA
20250629-21:24:16.085;ACC001;MGLU3;Buy;290;0;290;176.94707395434065;51314.65144675879;0.0;51314.65144675879;ANA
20250629-21:24:16.085;ACC001;PETR4;Buy;166;0;166;248.3684341770978;41229.160073398234;0.0;41229.160073398234;CARLOS
20250629-21:24:16.085;ACC007;ITUB4;Buy;484;0;484;236.98168398192198;114699.13504725024;0.0;114699.13504725024;PAULO
20250629-21:24:16.085;ACC006;VALE3;Buy;378;0;378;119.5914843563998;45205.581086719125;0.0;45205.581086719125;PAULO
20250629-21:24:16.085;ACC004;LREN3;Sell;575;0;575;240.7924425545001;138455.65446883754;0.0;138455.65446883754;CARLOS
20250629-21:24:16.085;ACC010;BBAS3;Buy;384;0;384;128.73643419246596;49434.790729906934;0.0;49434.790729906934;PAULO
20250629-21:24:16.085;ACC003;ITUB4;Sell;224;0;224;238.91468859455676;53516.890245180715;0.0;53516.890245180715;JOSE
20250629-21:24:16.085;ACC007;BBAS3;Sell;374;0;374;368.06006939839847;137654.46595500104;0.0;137654.46595500104;CARLOS
20250629-21:24:16.085;ACC010;VALE3;Sell;170;0;170;252.59470580026124;42941.09998604441;0.0;42941.09998604441;PAULO
20250629-21:24:16.085;ACC002;ABEV3;Buy;645;0;645;202.97795060201446;130920.77813829933;0.0;130920.77813829933;MARIA
20250629-21:24:16.085;ACC001;BBAS3;Sell;874;0;874;145.34628333444104;127032.65163430147;0.0;127032.65163430147;JOSE
20250629-21:24:16.085;ACC006;PETR4;Sell;554;0;554;198.20247166785236;109804.16930399022;0.0;109804.16930399022;JOSE
20250629-21:24:16.085;ACC004;WEGE3;Buy;657;0;657;253.42708240394512;166501.59313939195;0.0;166501.59313939195;ANA
20250629-21:24:16.086;ACC004;BBAS3;Sell;989;0;989;119.48988412408363;118175.4953987187;0.0;118175.4953987187;CARLOS
20250629-21:24:16.086;ACC001;BBDC4;Sell;154;0;154;35.21039205925615;5422.400377125447;0.0;5422.400377125447;JOSE
20250629-21:24:16.086;ACC003;BBAS3;Sell;353;0;353;204.19887087520016;72082.20141894565;0.0;72082.20141894565;CARLOS
20250629-21:24:16.086;ACC001;VALE3;Buy;456;0;456;190.52302786321363;86878.50070562541;0.0;86878.50070562541;ANA
20250629-21:24:16.086;ACC003;PETR4;Sell;239;0;239;343.40418817616165;82073.60097410264;0.0;82073.60097410264;PAULO
20250629-21:24:16.086;ACC001;MGLU3;Buy;205;0;205;339.6361992544432;69625.42084716086;0.0;69625.42084716086;CARLOS
20250629-21:24:16.086;ACC008;ITUB4;Sell;793;0;793;330.6341510396437;262192.88177443744;0.0;262192.88177443744;PAULO
20250629-21:24:16.086;ACC005;MGLU3;Sell;645;0;645;298.18408997172304;192328.73803176137;0.0;192328.73803176137;PAULO
20250629-21:24:16.086;ACC004;WEGE3;Buy;807;0;807;282.7172940428757;228152.8562926007;0.0;228152.8562926007;ANA
20250629-21:24:16.086;ACC005;PETR4;Sell;587;0;587;286.3257502893881;168073.21541987083;0.0;168073.21541987083;ANA
20250629-21:24:16.086;ACC009;MGLU3;Buy;940;0;940;322.40732693644117;303062.8873202547;0.0;303062.8873202547;ANA
20250629-21:24:16.086;ACC004;BBAS3;Sell;710;0;710;56.76975749658339;40306.52782257421;0.0;40306.52782257421;ANA
20250629-21:24:16.086;ACC007;MGLU3;Sell;105;0;105;288.4113162549448;30283.188206769202;0.0;30283.188206769202;ANA
20250629-21:24:16.086;ACC003;ABEV3;Buy;776;0;776;466.6996291420653;362158.9122142427;0.0;362158.9122142427;PAULO
20250629-21:24:16.086;ACC003;VALE3;Buy;611;0;611;212.61415965533632;129907.25154941049;0.0;129907.25154941049;CARLOS
20250629-21:24:16.086;ACC004;WEGE3;Sell;606;0;606;181.41631520645487;109938.28701511165;0.0;109938.28701511165;MARIA
20250629-21:24:16.086;ACC009;ITUB4;Sell;999;0;999;345.74702206269563;345401.2750406329;0.0;345401.2750406329;PAULO
20250629-21:24:16.086;ACC010;VALE3;Sell;595;0;595;410.57990636213674;244295.04428547135;0.0;244295.04428547135;CARLOS
20250629-21:24:16.087;ACC004;ITUB4;Sell;121;0;121;237.24075301152268;28706.131114394244;0.0;28706.131114394244;ANA
20250629-21:24:16.087;ACC010;ITUB4;Sell;484;0;484;246.95752000187858;119527.43968090923;0.0;119527.43968090923;CARLOS
20250629-21:24:16.087;ACC002;MGLU3;Sell;608;0;608;200.93488979888437;122168.4129977217;0.0;122168.4129977217;JOSE
20250629-21:24:16.087;ACC004;ABEV3;Sell;133;0;133;177.75298565357602;23641.14709192561;0.0;23641.14709192561;JOSE
20250629-21:24:16.087;ACC003;BBAS3;Buy;685;0;685;229.48602654270545;157197.92818175323;0.0;157197.92818175323;PAULO
20250629-21:24:16.087;ACC005;VALE3;Buy;886;0;886;163.53533642307474;144892.3080708442;0.0;144892.3080708442;CARLOS
20250629-21:24:16.087;ACC010;WEGE3;Buy;970;0;970;240.71896349534921;233497.39459048875;0.0;233497.39459048875;JOSE
20250629-21:24:16.087;ACC004;PETR4;Sell;410;0;410;95.222128291075;39041.07259934075;0.0;39041.07259934075;JOSE
20250629-21:24:16.087;ACC001;LREN3;Buy;132;0;132;417.7154965984781;55138.44555099911;0.0;55138.44555099911;PAULO
20250629-21:24:16.087;ACC003;BBDC4;Buy;375;0;375;145.79028856469998;54671.35821176249;0.0;54671.35821176249;CARLOS
20250629-21:24:16.087;ACC003;ABEV3;Buy;535;0;535;118.10217526906816;63184.66376895146;0.0;63184.66376895146;CARLOS
20250629-21:24:16.087;ACC003;PETR4;Sell;438;0;438;234.65725555872373;102779.877934721;0.0;102779.877934721;MARIA
20250629-21:24:16.087;ACC001;ITUB4;Buy;286;0;286;424.33162984321643;121358.8461351599;0.0;121358.8461351599;CARLOS
20250629-21:24:16.087;ACC004;BBDC4;Sell;661;0;661;343.4125687286756;226995.70792965457;0.0;226995.70792965457;CARLOS
20250629-21:24:16.088;ACC009;WEGE3;Buy;604;0;604;282.34885712047594;170538.70970076747;0.0;170538.70970076747;JOSE
20250629-21:24:16.088;ACC005;RENT3;Buy;448;0;448;277.97282556387654;124531.82585261669;0.0;124531.82585261669;MARIA
20250629-21:24:16.088;ACC008;MGLU3;Sell;312;0;312;105.15024067648892;32806.87509106455;0.0;32806.87509106455;PAULO
20250629-21:24:16.088;ACC009;BBDC4;Buy;738;0;738;459.7259373942507;339277.74179695704;0.0;339277.74179695704;JOSE
20250629-21:24:16.088;ACC005;BBDC4;Sell;442;0;442;410.64522837732295;181505.19094277674;0.0;181505.19094277674;PAULO
20250629-21:24:16.088;ACC007;WEGE3;Sell;443;0;443;244.26348073101934;108208.72196384157;0.0;108208.72196384157;MARIA
20250629-21:24:16.088;ACC002;WEGE3;Buy;436;0;436;381.6534420702661;166400.90074263603;0.0;166400.90074263603;ANA
20250629-21:24:16.088;ACC010;ABEV3;Sell;829;0;829;344.2831030709477;285410.6924458156;0.0;285410.6924458156;MARIA
20250629-21:24:16.088;ACC001;ABEV3;Buy;394;0;394;383.2915881388772;151016.88572671762;0.0;151016.88572671762;PAULO
20250629-21:24:16.088;ACC010;RENT3;Buy;718;0;718;212.80816173568326;152796.2601262206;0.0;152796.2601262206;CARLOS
20250629-21:24:16.088;ACC005;RENT3;Buy;379;0;379;260.2334817144406;98628.48956977298;0.0;98628.48956977298;PAULO
20250629-21:24:16.088;ACC001;ITUB4;Buy;761;0;761;287.9961427356225;219165.06462180873;0.0;219165.06462180873;JOSE
20250629-21:24:16.088;ACC007;ITUB4;Sell;539;0;539;68.22912886918624;36775.500460491385;0.0;36775.500460491385;PAULO
20250629-21:24:16.088;ACC005;VALE3;Buy;753;0;753;281.47949122362536;211954.0568913899;0.0;211954.0568913899;ANA
20250629-21:24:16.088;ACC005;VALE3;Buy;388;0;388;331.26645739536724;128531.38546940249;0.0;128531.38546940249;ANA
20250629-21:24:16.088;ACC008;MGLU3;Buy;849;0;849;271.83606877618274;230788.82239097916;0.0;230788.82239097916;PAULO
20250629-21:24:16.088;ACC009;ABEV3;Buy;776;0;776;234.04105435471746;181615.85817926074;0.0;181615.85817926074;MARIA
20250629-21:24:16.088;ACC007;WEGE3;Sell;221;0;221;399.78592370705303;88352.68913925871;0.0;88352.68913925871;JOSE
20250629-21:24:16.088;ACC004;WEGE3;Buy;166;0;166;286.6089121299285;47577.079413568135;0.0;47577.079413568135;ANA
20250629-21:24:16.088;ACC001;WEGE3;Sell;111;0;111;240.74834677481775;26723.06649200477;0.0;26723.06649200477;CARLOS
20250629-21:24:16.088;ACC002;BBDC4;Sell;124;0;124;446.5636043772547;55373.88694277959;0.0;55373.88694277959;JOSE
20250629-21:24:16.088;ACC002;PETR4;Buy;194;0;194;175.70413218016355;34086.60164295173;0.0;34086.60164295173;JOSE
20250629-21:24:16.089;ACC004;ITUB4;Sell;805;0;805;81.47360288041278;65586.25031873229;0.0;65586.25031873229;CARLOS
20250629-21:24:16.089;ACC002;WEGE3;Buy;824;0;824;340.18531352302216;280312.6983429703;0.0;280312.6983429703;JOSE
20250629-21:24:16.089;ACC004;VALE3;Sell;602;0;602;121.93111132815112;73402.52901954697;0.0;73402.52901954697;ANA
20250629-21:24:16.089;ACC009;RENT3;Sell;127;0;127;330.3605949287058;41955.79555594563;0.0;41955.79555594563;CARLOS
20250629-21:24:16.089;ACC006;BBDC4;Buy;722;0;722;287.2252710390416;207376.64569018804;0.0;207376.64569018804;JOSE
20250629-21:24:16.089;ACC005;BBAS3;Buy;577;0;577;297.00043531325014;171369.25117574533;0.0;171369.25117574533;JOSE
20250629-21:24:16.089;ACC010;LREN3;Sell;698;0;698;175.57457508927848;122551.05341231638;0.0;122551.05341231638;MARIA
20250629-21:24:16.089;ACC001;ITUB4;Sell;557;0;557;407.08207291746396;226744.71461502742;0.0;226744.71461502742;JOSE
20250629-21:24:16.089;ACC005;PETR4;Buy;209;0;209;286.584774316375;59896.21783212238;0.0;59896.21783212238;CARLOS
20250629-21:24:16.089;ACC002;MGLU3;Sell;905;0;905;106.73625334789264;96596.30927984284;0.0;96596.30927984284;ANA
20250629-21:24:16.089;ACC010;LREN3;Buy;647;0;647;255.49155618805605;165303.03685367227;0.0;165303.03685367227;MARIA
20250629-21:24:16.089;ACC005;RENT3;Buy;209;0;209;224.09871435397696;46836.631299981185;0.0;46836.631299981185;MARIA
20250629-21:24:16.089;ACC004;VALE3;Buy;724;0;724;430.21488992194554;311475.5803034886;0.0;311475.5803034886;PAULO
20250629-21:24:16.089;ACC003;LREN3;Sell;391;0;391;144.3275365297652;56432.066783138194;0.0;56432.066783138194;JOSE
20250629-21:24:16.089;ACC006;PETR4;Buy;832;0;832;70.38258035570439;58558.30685594605;0.0;58558.30685594605;PAULO
20250629-21:24:16.089;ACC006;VALE3;Buy;784;0;784;248.6510939297638;194942.45764093482;0.0;194942.45764093482;CARLOS
20250629-21:24:16.089;ACC009;PETR4;Buy;989;0;989;151.38845439448812;149723.18139614875;0.0;149723.18139614875;CARLOS
20250629-21:24:16.089;ACC002;BBAS3;Sell;466;0;466;102.59958800450106;47811.40801009749;0.0;47811.40801009749;MARIA
20250629-21:24:16.089;ACC006;BBAS3;Buy;468;0;468;241.1650996056576;112865.26661544775;0.0;112865.26661544775;PAULO
20250629-21:24:16.089;ACC009;BBAS3;Buy;986;0;986;279.98082614080084;276061.0945748296;0.0;276061.0945748296;CARLOS
20250629-21:24:16.089;ACC009;BBAS3;Buy;989;0;989;258.14523887411696;255305.64124650168;0.0;255305.64124650168;ANA
20250629-21:24:16.089;ACC007;BBAS3;Sell;519;0;519;386.74107454124817;200718.6176869078;0.0;200718.6176869078;JOSE
20250629-21:24:16.089;ACC005;BBDC4;Sell;717;0;717;158.36862233334645;113550.3022130094;0.0;113550.3022130094;JOSE
20250629-21:24:16.090;ACC009;VALE3;Buy;585;0;585;217.8857278615558;127463.15079901015;0.0;127463.15079901015;ANA
20250629-21:24:16.090;ACC004;PETR4;Sell;657;0;657;339.2961298172734;222917.55728994863;0.0;222917.55728994863;ANA
20250629-21:24:16.090;ACC010;BBAS3;Sell;950;0;950;216.1499080893195;205342.4126848535;0.0;205342.4126848535;JOSE
20250629-21:24:16.090;ACC004;VALE3;Buy;597;0;597;174.20561761233796;104000.75371456576;0.0;104000.75371456576;MARIA
